row_id,path,label,class_name,condition_id,condition_position,group,sha256,benchmark_half,split_provenance
2337,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-068.png,25,sample26,068,37,068,eb3b39cdfbca326e26669ab6891d2e2fc8133b262839bcf790b9c5e3fe664d27,alternating_b,deterministic alternating reproduction
2338,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-071.png,25,sample26,071,38,071,dca4eff87064e185ae3cf523d8643238206af5ecae90f26508329d67c7e6e7b3,alternating_a,deterministic alternating reproduction
2339,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-073.png,25,sample26,073,39,073,dae22e27831f35c6aa5e7339396abd880856e1a75c71d715d3ade417dedf24c8,alternating_b,deterministic alternating reproduction
2340,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-076.png,25,sample26,076,40,076,a2601c4fd5108dfc8cc3300a8fce94ed9e4bc054c9d0023a485bc13e8a6ec3a6,alternating_a,deterministic alternating reproduction
2341,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-078.png,25,sample26,078,41,078,bda91f0b9220b40c075954aa5559041be477b90f3465a22542225ba4417188fd,alternating_b,deterministic alternating reproduction
2342,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-079.png,25,sample26,079,42,079,99281ed631bc61e646959fa56d743fc33fede5954a60359b4625c2604de8926e,alternating_a,deterministic alternating reproduction
2343,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-081.png,25,sample26,081,43,081,7a6449276154ac4954ed5c09e3c19d006f868834f5c8fe9ac231ed52965e8119,alternating_b,deterministic alternating reproduction
2344,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-084.png,25,sample26,084,44,084,0c67df7ffc1f8f678deac98ec9bc9afa3201f986b14dafc56de37a847852396a,alternating_a,deterministic alternating reproduction
2345,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-085.png,25,sample26,085,45,085,1bd9a007c881cebd121db12c6e19887f48b4b6a6b8797eaa1946f512c263b499,alternating_b,deterministic alternating reproduction
2346,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-087.png,25,sample26,087,46,087,bbb6e8474b677691b6ecb639e1469969eb1214b7a20fff104caefc1802cba110,alternating_a,deterministic alternating reproduction
2347,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-090.png,25,sample26,090,47,090,da978d9a1efbaa036148b66e90784445e220173f776041deefaf600881f05d9c,alternating_b,deterministic alternating reproduction
2348,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-093.png,25,sample26,093,48,093,728a4c0a86928b1fe307c68f9cd3794f859c7e7bb090280dd17f8a112ba5d25b,alternating_a,deterministic alternating reproduction
2349,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-094.png,25,sample26,094,49,094,812df381aaaed9fa97e7a4057204f0ba10cc26c699332f217d6fb23733e9250c,alternating_b,deterministic alternating reproduction
2350,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-096.png,25,sample26,096,50,096,f9a097b25a617899306881d8f713f6431f111223037981aa9ba037ae9d837025,alternating_a,deterministic alternating reproduction
2351,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-097.png,25,sample26,097,51,097,a2055fd5fa33c270368e68a801b37ba4ec5155784ca716620762009bd3e0cc36,alternating_b,deterministic alternating reproduction
2352,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-099.png,25,sample26,099,52,099,94559e9491376c1caafc1612904f1221244d22509663a503127baa6966fdb6da,alternating_a,deterministic alternating reproduction
2353,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-101.png,25,sample26,101,53,101,d58050a45d4a3ea9094e17f5f46eb95b94f5c4c8e0d8cd7a1b28d1b1d53a2ba9,alternating_b,deterministic alternating reproduction
2354,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-102.png,25,sample26,102,54,102,011b54f6dab72bc622c21cfc9c7ec6c3c77166a39f71b09ad3bb9fd32097f45f,alternating_a,deterministic alternating reproduction
2355,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-103.png,25,sample26,103,55,103,dd533159f19d189174af15d260181083d85276a61942930dbc5927bb5a46cb8a,alternating_b,deterministic alternating reproduction
2356,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-104.png,25,sample26,104,56,104,b47da7e68b112ab66884ff2a8b3ace909bdefbd2fc0f286999f53d91f2f261f3,alternating_a,deterministic alternating reproduction
2357,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-106.png,25,sample26,106,57,106,b8010ece8472ad87f7f4f610a9a4e4ae13e72eadf8d584727ab16f2bfe37d7a8,alternating_b,deterministic alternating reproduction
2358,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-109.png,25,sample26,109,58,109,5f6138b7a595b8c079062212a194b9d72059af71f12e1d8a6a23c3b9adf92496,alternating_a,deterministic alternating reproduction
2359,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-112.png,25,sample26,112,59,112,8f2cc2b2e60b1ee7f8f77a82e7b0d0aaac6d3619fe888d29480f441803a33f50,alternating_b,deterministic alternating reproduction
2360,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-114.png,25,sample26,114,60,114,2ba05763d48859d765e7eb2c9f32e11aff22cb9a74f0dd382ae9574bb6bd3061,alternating_a,deterministic alternating reproduction
2361,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-116.png,25,sample26,116,61,116,c2dabd0d8f7a982e8c958db38099a47b31d22be30d4ba40eb0d3bd65dc0f52ee,alternating_b,deterministic alternating reproduction
2362,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-117.png,25,sample26,117,62,117,1dff202ead437ab1040df79b80fa3ec5d89f4c523016654a04394b9698d96d1e,alternating_a,deterministic alternating reproduction
2363,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-119.png,25,sample26,119,63,119,13d8b98acaae14384e40d4f010e881b762cd5a8bc1c31dbdaa00325bdb28c7af,alternating_b,deterministic alternating reproduction
2364,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-121.png,25,sample26,121,64,121,0e3f277be88806e979822f590a4daff55444a559cde760d4898a5f6bff15b89d,alternating_a,deterministic alternating reproduction
2365,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-122.png,25,sample26,122,65,122,cdc46e60da7236c986cb6e353582df388875ab0f367882840f30ec9fe54302f8,alternating_b,deterministic alternating reproduction
2366,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-123.png,25,sample26,123,66,123,c758569a27efb9d7cccd16981e7afbf8cb0be483c6142b503936c8e8de8d675e,alternating_a,deterministic alternating reproduction
2367,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-125.png,25,sample26,125,67,125,63ef0606547006cf7717dea536d82195358059fea39b248c375b2c64c3f64fd9,alternating_b,deterministic alternating reproduction
2368,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-128.png,25,sample26,128,68,128,4f218767e839754cea98640b816bffbcfeddc4e7adda30142e18f14df98dd81f,alternating_a,deterministic alternating reproduction
2369,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-129.png,25,sample26,129,69,129,0a2426a250cd4d2396f4319b810fb4633c1f5d6dd888baf0aa76e85b24461b5e,alternating_b,deterministic alternating reproduction
2370,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-131.png,25,sample26,131,70,131,3704f8c9c425fc6951c9e6a5e9408babf2cef40a7be7ff975de29316497741f0,alternating_a,deterministic alternating reproduction
2371,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-134.png,25,sample26,134,71,134,109fe0b860fb6ad6fdbff6e18a7fba3eafc0c6f308c2dca1b8db32f4d77555b7,alternating_b,deterministic alternating reproduction
2372,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-136.png,25,sample26,136,72,136,8d95b1c95d49b70c34e0367f20d647e1e02577001f510a7cdcb8c75ca006cf43,alternating_a,deterministic alternating reproduction
2373,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-141.png,25,sample26,141,73,141,c0af1590d05cfcf030f8e72bcfc9e4b34aad6d62deb07de724bcd59c67384359,alternating_b,deterministic alternating reproduction
2374,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-143.png,25,sample26,143,74,143,28b096a553092a8a4ee1518f8aeac8c0e6309d3ee80b57cd4393f980b6c8e652,alternating_a,deterministic alternating reproduction
2375,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-145.png,25,sample26,145,75,145,80d78fd71fedb87be82c0c2be9aa95022744219cd7eb07666ec222919fe3636b,alternating_b,deterministic alternating reproduction
2376,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-147.png,25,sample26,147,76,147,2fddc1674c1b6e68104bd848666ae36625ea5c70c8e75adedc7a909f7f514584,alternating_a,deterministic alternating reproduction
2377,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-149.png,25,sample26,149,77,149,84dacd4b3497c505b9ee2bd104318cab10364214402e0e10ba82d2ac64254f9c,alternating_b,deterministic alternating reproduction
2378,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-150.png,25,sample26,150,78,150,24ce7ccb235d0395dac2a58149bed022c78e08ccf18a704911b0fa6e3dd7fbe2,alternating_a,deterministic alternating reproduction
2379,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-152.png,25,sample26,152,79,152,419149ddb8d225f0405edd0199b8734546892433ed291a198f10b9980a428168,alternating_b,deterministic alternating reproduction
2380,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-154.png,25,sample26,154,80,154,787966e86b0d04ed449f1d153eec7c64df9adca5c22e8cb402e616bf0f4ecc96,alternating_a,deterministic alternating reproduction
2381,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-155.png,25,sample26,155,81,155,c6f100496e2fc6049e78e804fb39391392ad9506676cfafa18302800e7f2354b,alternating_b,deterministic alternating reproduction
2382,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-156.png,25,sample26,156,82,156,f9751a61e634b8494252f3bd0202df2ee190908b7a40aac5938447661a757347,alternating_a,deterministic alternating reproduction
2383,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-158.png,25,sample26,158,83,158,8079ee433b1a50aaf9a97d84698bbe47689330b8fcdf252df213622bc4c65f47,alternating_b,deterministic alternating reproduction
2384,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-160.png,25,sample26,160,84,160,1fa2c64ae321b348ba4b8781ae2e91e5e9abaa0a2a1124c39a0b12ede64941a0,alternating_a,deterministic alternating reproduction
2385,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-161.png,25,sample26,161,85,161,5186db298a2a55b48b389103cc8d44945730bc36aead4ea051a5e23b1fd4a970,alternating_b,deterministic alternating reproduction
2386,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-165.png,25,sample26,165,86,165,5ae4c786e55a267f5492df61a875b38fcb69ea5a717723506c6b9a065f0bf562,alternating_a,deterministic alternating reproduction
2387,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-175.png,25,sample26,175,87,175,9934ceed7f46a441d14d1cb85b98d34cde32518520da83176f39d14b3533b844,alternating_b,deterministic alternating reproduction
2388,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-178.png,25,sample26,178,88,178,682250e3a52e1e028fa8acfec5cb265d3d5443c2231ed7955dd35664a3e49923,alternating_a,deterministic alternating reproduction
2389,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-179.png,25,sample26,179,89,179,5efac3cf5e47b40662c9b8baefe4ed9aea1ed6b642cc85e98e914e71f989ed9f,alternating_b,deterministic alternating reproduction
2390,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-181.png,25,sample26,181,90,181,00a2cd2157f6952b483a78020c3335714ea9aea839e31c4d166f2f82f3c53e0e,alternating_a,deterministic alternating reproduction
2391,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample26/26-183.png,25,sample26,183,91,183,d9b4c3f5c1a0d2da8208e20b147ecc8bccf7695421981031bae3a465eaf45dc2,alternating_b,deterministic alternating reproduction
2392,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-002.png,26,sample27,002,0,002,752f35d32e89e55e77778003de815d943577bf8524c39cc8bf895301dc225357,alternating_a,deterministic alternating reproduction
2393,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-011.png,26,sample27,011,1,011,4a70ff482ded3819b42eced5be77c0711eb3a26a0415d66f1d8df9c8564f3355,alternating_b,deterministic alternating reproduction
2394,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-014.png,26,sample27,014,2,014,c086e1b2dcc1177b13c32c3174503f373662f71102d945040e68a63f0bd87eba,alternating_a,deterministic alternating reproduction
2395,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-016.png,26,sample27,016,3,016,38f10a02af99ddd0f3c536424c6bd247d144ac457afe48d77c0ff25145035530,alternating_b,deterministic alternating reproduction
2396,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-017.png,26,sample27,017,4,017,2a6a99927d102904dee3fc213fad38edf8c78c66742b37dac391d0333703aa4d,alternating_a,deterministic alternating reproduction
2397,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-019.png,26,sample27,019,5,019,bee09caa983bfd7fc1f3a3919b2475c12a20b632b452ca4e64cd95a5f4e76ef5,alternating_b,deterministic alternating reproduction
2398,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-022.png,26,sample27,022,6,022,f944795dbc6001de995748699619284d44343a850295091d6420e9087337b918,alternating_a,deterministic alternating reproduction
2399,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-025.png,26,sample27,025,7,025,15185a5402c7d5d2eb00e6afd30b91964b974ae02b10ef631b8778216ef3d6f8,alternating_b,deterministic alternating reproduction
2400,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-026.png,26,sample27,026,8,026,cbfef69cf9ab68652a1e5db593292811222d869dd80a9632fa6154c425da1c7d,alternating_a,deterministic alternating reproduction
2401,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-028.png,26,sample27,028,9,028,3db7672120e4f354e5a9acb012816b5938af66122cd774c4d714ae3e89f70924,alternating_b,deterministic alternating reproduction
2402,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-030.png,26,sample27,030,10,030,37f1245de70bc1659b43872880151c5ffe7268ad3d7eee8d4be6953a148c29fa,alternating_a,deterministic alternating reproduction
2403,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-032.png,26,sample27,032,11,032,989e6d6aee0a301507138aa6bdf0ee59a81447e566ef9721470252bc0f674cfb,alternating_b,deterministic alternating reproduction
2404,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-033.png,26,sample27,033,12,033,76d89f8ec22e6734057971bd348274d058b28eef1f07513a97d3e7f466c0158d,alternating_a,deterministic alternating reproduction
2405,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-035.png,26,sample27,035,13,035,57a29d03d5f0e194e05a2973103984eff94ab73ce99454a9bcbc49c2956c4942,alternating_b,deterministic alternating reproduction
2406,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-036.png,26,sample27,036,14,036,5d461e9a7c54f152c6f8ad29c2377b897637b4d03dffc51e58c3fd60c04e20c7,alternating_a,deterministic alternating reproduction
2407,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample27/27-037.png,26,sample27,037,15,037,79cd9a03e45be1f96ffa90c23ba413c273b6c987e74836c1984f2f015707ceee,alternating_b,deterministic alternating reproduction
